ts,device_id,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3
1763629120,esp32-01,27.77,69.42,945.0,987.0,0.0
1763629154,esp32-01,27.77,69.48,978.0,995.0,0.0
1763629214,esp32-01,27.76,69.18,1024.0,1007.0,0.0
1763629289,esp32-01,27.76,68.98,1047.0,1012.0,0.0
1763629334,esp32-01,27.75,69.21,1064.0,1016.0,0.0
1763629402,esp32-01,27.75,69.12,1071.0,1018.0,0.0
1763629458,esp32-01,27.75,68.96,1068.0,1017.0,0.0
1763629539,esp32-01,27.74,69.34,1053.0,1013.0,0.0
1763629574,esp32-01,27.74,69.15,1116.0,1028.0,0.0
1763629637,esp32-01,27.73,69.25,1251.0,1057.0,0.0
1763629694,esp32-01,27.72,69.72,1295.0,1067.0,0.0
1763629756,esp32-01,27.71,69.32,1352.0,1079.0,0.0
1763629818,esp32-01,27.7,69.63,1401.0,1089.0,0.0
1763629877,esp32-01,27.7,69.37,1452.0,1100.0,0.0
1763629934,esp32-01,27.69,69.24,1518.0,1115.0,0.0
1763630014,esp32-01,27.68,69.57,1636.0,1140.0,0.0
1763630058,esp32-01,27.67,69.51,1716.0,1158.0,0.0
1763630114,esp32-01,27.67,69.32,1770.0,1170.0,0.0
1763630174,esp32-01,27.66,69.38,1747.0,1165.0,0.0
1763630238,esp32-01,27.66,69.41,1659.0,1147.0,0.0
1763630299,esp32-01,27.66,69.38,1622.0,1139.0,0.0
1763630377,esp32-01,27.66,69.24,1562.0,1127.0,0.0
1763630416,esp32-01,27.66,69.37,1514.0,1116.0,0.0
1763630481,esp32-01,27.66,69.35,1451.0,1102.0,0.0
1763630536,esp32-01,27.65,69.59,1381.0,1087.0,0.0
1763630607,esp32-01,27.65,69.64,1288.0,1068.0,0.0
1763630656,esp32-01,27.64,69.53,1232.0,1056.0,0.0
1763630714,esp32-01,27.64,69.35,1189.0,1046.0,0.0
1763630802,esp32-01,27.63,69.36,1186.0,1045.0,0.0
1763630839,esp32-01,27.63,69.49,1187.0,1046.0,0.0
1763630907,esp32-01,27.62,69.43,1171.0,1042.0,0.0
1763630959,esp32-01,27.62,70.04,1181.0,1044.0,0.0
1763631036,esp32-01,27.61,69.75,1183.0,1045.0,0.0
1763631078,esp32-01,27.61,69.82,1225.0,1054.0,0.0
1763631141,esp32-01,27.61,69.69,1237.0,1057.0,0.0
1763631208,esp32-01,27.6,69.71,1241.0,1058.0,0.0
1763631257,esp32-01,27.6,69.77,1313.0,1073.0,0.0
1763631338,esp32-01,27.59,69.76,1344.0,1080.0,0.0
1763631391,esp32-01,27.59,69.89,1326.0,1076.0,0.0
1763631439,esp32-01,27.58,70.22,1327.0,1077.0,0.0
1763631503,esp32-01,27.58,69.94,1339.0,1079.0,0.0
1763631554,esp32-01,27.57,70.07,1319.0,1075.0,0.0
1763631618,esp32-01,27.56,70.29,1309.0,1072.0,0.0
1763631674,esp32-01,27.56,70.3,1251.0,1059.0,0.0
1763631777,esp32-01,27.56,70.33,1228.0,1054.0,0.0
1763631794,esp32-01,27.55,70.28,1193.0,1045.0,0.0
1763631936,esp32-01,27.54,70.34,1077.0,1019.0,0.0
1763631980,esp32-01,27.53,70.3,1057.0,1015.0,0.0
1763632039,esp32-01,27.52,70.34,1027.0,1007.0,0.0
1763632094,esp32-01,27.51,70.32,983.0,997.0,0.0
1763632166,esp32-01,27.51,70.42,963.0,992.0,0.0
1763632217,esp32-01,27.5,70.52,935.0,985.0,0.0
1763632297,esp32-01,27.49,70.7,904.0,977.0,0.0
1763632337,esp32-01,27.48,70.69,878.0,970.0,0.0
1763632420,esp32-01,27.47,70.91,855.0,964.0,0.0
1763632454,esp32-01,27.46,71.13,826.0,957.0,0.0
1763632527,esp32-01,27.45,71.37,794.0,949.0,0.0
1763632577,esp32-01,27.44,71.35,765.0,941.0,0.0
1763632646,esp32-01,27.43,71.63,733.0,932.0,0.0
1763632699,esp32-01,27.42,71.71,697.0,922.0,0.0
1763632768,esp32-01,27.41,71.79,643.0,906.0,0.0
1763632814,esp32-01,27.4,71.79,583.0,884.0,0.0
1763632877,esp32-01,27.39,71.89,543.0,871.0,0.0
1763632942,esp32-01,27.38,72.19,486.0,842.0,0.0
1763632999,esp32-01,27.37,72.47,419.0,790.0,0.0
1763633087,esp32-01,27.36,72.48,355.0,740.0,0.0
1763633117,esp32-01,27.35,72.87,290.0,693.0,0.0
1763633199,esp32-01,27.34,73.01,232.0,650.0,0.0
1763633235,esp32-01,27.34,73.1,172.0,607.0,0.0
1763633299,esp32-01,27.33,73.33,127.0,565.0,0.0
1763633357,esp32-01,27.32,73.58,103.0,536.0,0.0
1763633419,esp32-01,27.31,73.98,85.0,509.0,0.0
1763633474,esp32-01,27.3,74.11,63.0,479.0,0.0
1763633564,esp32-01,27.29,74.43,54.0,463.0,0.0
1763633599,esp32-01,27.27,74.56,61.0,477.0,0.0
1763633658,esp32-01,27.25,74.63,75.0,501.0,0.0
1763633715,esp32-01,27.23,74.91,90.0,525.0,0.0
1763633799,esp32-01,27.2,74.96,105.0,548.0,0.0
1763633836,esp32-01,27.18,74.99,120.0,570.0,0.0
1763633900,esp32-01,27.16,75.11,139.0,600.0,0.0
1763633959,esp32-01,27.14,75.25,154.0,621.0,0.0
1763634035,esp32-01,27.11,75.36,179.0,654.0,0.0
1763634076,esp32-01,27.09,75.41,235.0,696.0,0.0
1763634149,esp32-01,27.08,75.47,275.0,733.0,0.0
1763634195,esp32-01,27.06,75.78,359.0,777.0,0.0
1763634300,esp32-01,27.05,75.63,466.0,817.0,0.0
1763634314,esp32-01,27.04,75.87,669.0,874.0,0.0
1763634462,esp32-01,27.03,75.76,886.0,932.0,0.0
1763634549,esp32-01,27.0,75.78,1220.0,1027.0,0.0
1763634586,esp32-01,26.98,75.64,1358.0,1068.0,0.0
1763634656,esp32-01,26.96,75.58,1401.0,1081.0,0.0
1763634706,esp32-01,26.95,75.65,1865.0,1170.0,0.0
1763634782,esp32-01,26.94,75.77,1915.0,1184.0,0.0
1763634825,esp32-01,26.93,75.69,1888.0,1177.0,0.0
1763634889,esp32-01,26.91,75.98,1808.0,1156.0,0.0
1763634945,esp32-01,26.9,76.0,1625.0,1113.0,0.0
1763635033,esp32-01,26.88,75.94,1426.0,1067.0,0.0
1763635063,esp32-01,26.87,76.07,1275.0,1030.0,0.0
1763635134,esp32-01,26.86,76.15,1114.0,991.0,0.0
1763635186,esp32-01,26.85,76.16,977.0,951.0,0.0
1763635270,esp32-01,26.84,76.21,927.0,931.0,0.0
1763635305,esp32-01,26.83,76.26,420.0,821.0,0.0
1763635373,esp32-01,26.83,76.14,343.0,789.0,0.0
1763635423,esp32-01,26.81,76.22,293.0,764.0,0.0
1763635507,esp32-01,26.8,76.4,264.0,742.0,0.0
1763635546,esp32-01,26.79,76.4,243.0,726.0,0.0
1763635607,esp32-01,26.77,76.46,225.0,714.0,0.0
1763635665,esp32-01,26.77,76.46,211.0,701.0,0.0
1763635725,esp32-01,26.76,76.46,192.0,681.0,0.0
1763635783,esp32-01,26.75,76.49,180.0,665.0,0.0
1763635843,esp32-01,26.74,76.45,167.0,647.0,0.0
1763635903,esp32-01,26.72,76.49,154.0,628.0,0.0
1763635973,esp32-01,26.72,76.44,146.0,616.0,0.0
1763636023,esp32-01,26.71,76.41,136.0,601.0,0.0
1763636096,esp32-01,26.7,76.38,129.0,589.0,0.0
1763636143,esp32-01,26.68,76.41,117.0,570.0,0.0
1763636252,esp32-01,26.67,76.45,102.0,549.0,0.0
1763636262,esp32-01,26.65,76.47,93.0,536.0,0.0
1763636331,esp32-01,26.64,76.43,91.0,532.0,0.0
1763636385,esp32-01,26.62,76.51,91.0,533.0,0.0
1763636444,esp32-01,26.61,76.28,88.0,528.0,0.0
1763636503,esp32-01,26.6,76.27,90.0,530.0,0.0
1763636603,esp32-01,26.59,76.35,87.0,526.0,0.0
1763636622,esp32-01,26.58,76.43,92.0,534.0,0.0
1763636755,esp32-01,26.57,76.51,98.0,544.0,0.0
1763636805,esp32-01,26.56,76.52,98.0,545.0,0.0
1763636870,esp32-01,26.55,76.51,95.0,539.0,0.0
1763636925,esp32-01,26.54,76.54,90.0,532.0,0.0
1763636994,esp32-01,26.53,76.63,84.0,520.0,0.0
1763637046,esp32-01,26.53,76.62,82.0,516.0,0.0
1763637203,esp32-01,26.52,76.73,78.0,509.0,0.0
1763637285,esp32-01,26.49,76.91,68.0,491.0,0.0
1763637326,esp32-01,26.48,76.93,63.0,482.0,0.0
1763637386,esp32-01,26.47,77.01,56.0,469.0,0.0
1763637444,esp32-01,26.47,77.04,55.0,466.0,0.0
1763637512,esp32-01,26.46,77.07,52.0,461.0,0.0
1763637565,esp32-01,26.45,77.2,50.0,456.0,0.0
1763637632,esp32-01,26.44,77.25,48.0,453.0,0.0
1763637686,esp32-01,26.43,77.4,45.0,447.0,0.0
1763637750,esp32-01,26.42,77.34,45.0,446.0,0.0
1763637804,esp32-01,26.41,77.29,45.0,445.0,0.0
1763637904,esp32-01,26.4,77.33,44.0,445.0,0.0
1763637923,esp32-01,26.39,77.27,42.0,441.0,0.0
1763638047,esp32-01,26.38,77.08,42.0,439.0,0.0
1763638106,esp32-01,26.38,76.99,42.0,439.0,0.0
1763638184,esp32-01,26.37,76.98,48.0,451.0,0.0
1763638226,esp32-01,26.37,76.99,46.0,447.0,0.0
1763638295,esp32-01,26.36,76.95,52.0,458.0,0.0
1763638344,esp32-01,26.36,77.08,54.0,463.0,0.0
1763638404,esp32-01,26.36,77.05,58.0,471.0,0.0
1763638464,esp32-01,26.36,77.04,57.0,469.0,0.0
1763638532,esp32-01,26.35,77.08,58.0,472.0,0.0
1763638584,esp32-01,26.35,76.86,58.0,472.0,0.0
1763638645,esp32-01,26.34,76.88,56.0,467.0,0.0
1763638706,esp32-01,26.34,76.84,55.0,465.0,0.0
1763638788,esp32-01,26.33,77.04,47.0,450.0,0.0
1763638824,esp32-01,26.33,77.2,48.0,453.0,0.0
1763638914,esp32-01,26.32,77.36,45.0,446.0,0.0
1763638946,esp32-01,26.31,77.48,44.0,443.0,0.0
1763639027,esp32-01,26.3,77.34,40.0,436.0,0.0
1763639065,esp32-01,26.3,77.17,38.0,432.0,0.0
1763639152,esp32-01,26.3,77.29,36.0,428.0,0.0
1763639186,esp32-01,26.3,77.23,39.0,435.0,0.0
1763639246,esp32-01,26.29,77.23,44.0,443.0,0.0
1763639306,esp32-01,26.29,77.09,123.0,496.0,0.0
1763639394,esp32-01,26.29,77.03,176.0,544.0,0.0
1763639424,esp32-01,26.29,77.03,203.0,580.0,0.0
1763639487,esp32-01,26.3,77.12,221.0,608.0,0.0
1763639544,esp32-01,26.3,77.31,229.0,622.0,0.0
1763639644,esp32-01,26.3,77.29,234.0,632.0,0.0
1763639663,esp32-01,26.3,77.26,242.0,646.0,0.0
1763639786,esp32-01,26.29,77.13,250.0,661.0,0.0
1763639847,esp32-01,26.29,77.15,251.0,664.0,0.0
1763639912,esp32-01,26.28,77.22,174.0,616.0,0.0
1763639964,esp32-01,26.27,77.19,125.0,577.0,0.0
1763640031,esp32-01,26.27,77.2,116.0,568.0,0.0
1763640084,esp32-01,26.26,77.2,144.0,583.0,0.0
1763640151,esp32-01,26.26,77.27,160.0,602.0,0.0
1763640208,esp32-01,26.25,77.3,170.0,616.0,0.0
1763640290,esp32-01,26.25,77.48,172.0,620.0,0.0
1763640324,esp32-01,26.24,77.63,175.0,625.0,0.0
1763640403,esp32-01,26.23,77.38,177.0,628.0,0.0
1763640444,esp32-01,26.23,77.41,201.0,656.0,0.0
1763640506,esp32-01,26.22,77.36,240.0,693.0,0.0
1763640564,esp32-01,26.21,77.23,269.0,726.0,0.0
1763640625,esp32-01,26.21,77.31,275.0,733.0,0.0
1763640685,esp32-01,26.2,77.37,242.0,712.0,0.0
1763640745,esp32-01,26.19,77.4,229.0,697.0,0.0
1763640804,esp32-01,26.19,77.25,231.0,699.0,0.0
1763640864,esp32-01,26.19,77.3,236.0,707.0,0.0
1763640924,esp32-01,26.19,77.32,248.0,723.0,0.0
1763640995,esp32-01,26.19,77.45,258.0,737.0,0.0
1763641044,esp32-01,26.19,77.58,242.0,722.0,0.0
1763641104,esp32-01,26.19,77.6,216.0,704.0,0.0
1763641172,esp32-01,26.19,77.68,196.0,686.0,0.0
1763641224,esp32-01,26.19,77.54,180.0,666.0,0.0
1763641305,esp32-01,26.19,77.76,173.0,657.0,0.0
1763641344,esp32-01,26.18,77.86,182.0,667.0,0.0
1763641412,esp32-01,26.17,77.95,186.0,672.0,0.0
1763641464,esp32-01,26.15,77.74,179.0,661.0,0.0
1763641531,esp32-01,26.13,77.72,163.0,639.0,0.0
1763641584,esp32-01,26.12,77.79,152.0,622.0,0.0
1763641645,esp32-01,26.11,78.01,142.0,607.0,0.0
1763641705,esp32-01,26.09,78.14,130.0,588.0,0.0
1763641775,esp32-01,26.08,78.17,120.0,572.0,0.0
1763641824,esp32-01,26.06,78.25,114.0,561.0,0.0
1763641885,esp32-01,26.06,78.24,108.0,551.0,0.0
1763641945,esp32-01,26.05,78.25,90.0,525.0,0.0
1763642025,esp32-01,26.05,78.1,72.0,500.0,0.0
1763642064,esp32-01,26.04,78.15,69.0,495.0,0.0
1763642132,esp32-01,26.03,78.16,69.0,494.0,0.0
1763642184,esp32-01,26.03,78.26,68.0,493.0,0.0
1763642264,esp32-01,26.02,78.25,69.0,495.0,0.0
1763642304,esp32-01,26.02,78.23,72.0,500.0,0.0
1763642410,esp32-01,26.01,78.24,77.0,509.0,0.0
1763642423,esp32-01,26.0,78.27,83.0,519.0,0.0
1763642507,esp32-01,25.99,78.33,91.0,533.0,0.0
1763642544,esp32-01,25.98,78.36,100.0,548.0,0.0
1763642611,esp32-01,25.97,78.5,106.0,558.0,0.0
1763642664,esp32-01,25.96,78.51,115.0,572.0,0.0
1763642752,esp32-01,25.95,78.49,124.0,586.0,0.0
1763642784,esp32-01,25.94,78.47,135.0,603.0,0.0
1763642845,esp32-01,25.93,78.43,145.0,618.0,0.0
1763642904,esp32-01,25.93,78.52,152.0,628.0,0.0
1763642984,esp32-01,25.93,78.49,160.0,640.0,0.0
1763643024,esp32-01,25.93,78.49,165.0,647.0,0.0
1763643091,esp32-01,25.92,78.55,164.0,646.0,0.0
1763643144,esp32-01,25.93,78.52,164.0,646.0,0.0
1763643226,esp32-01,25.93,78.53,163.0,644.0,0.0
1763643265,esp32-01,25.93,78.37,157.0,636.0,0.0
1763643363,esp32-01,25.94,78.22,150.0,625.0,0.0
1763643384,esp32-01,25.94,78.21,142.0,614.0,0.0
1763643509,esp32-01,25.94,78.09,128.0,592.0,0.0
1763643564,esp32-01,25.93,78.01,119.0,579.0,0.0
1763643682,esp32-01,25.93,78.08,114.0,572.0,0.0
1763643684,esp32-01,25.93,78.14,109.0,563.0,0.0
1763643747,esp32-01,25.92,78.22,104.0,555.0,0.0
1763643805,esp32-01,25.91,78.39,101.0,550.0,0.0
1763643966,esp32-01,25.9,78.43,99.0,549.0,0.0
1763644034,esp32-01,25.89,78.41,107.0,559.0,0.0
1763644088,esp32-01,25.89,78.36,111.0,565.0,0.0
1763644178,esp32-01,25.88,78.35,114.0,570.0,0.0
1763644206,esp32-01,25.88,78.34,116.0,574.0,0.0
1763644297,esp32-01,25.87,78.3,114.0,571.0,0.0
1763644326,esp32-01,25.87,78.22,120.0,580.0,0.0
1763644413,esp32-01,25.86,78.32,122.0,583.0,0.0
1763644446,esp32-01,25.86,78.25,122.0,583.0,0.0
1763644517,esp32-01,25.85,78.2,121.0,582.0,0.0
1763644566,esp32-01,25.85,78.14,126.0,590.0,0.0
1763644631,esp32-01,25.84,78.05,116.0,574.0,0.0
1763644687,esp32-01,25.83,78.1,112.0,567.0,0.0
1763644749,esp32-01,25.83,78.13,106.0,558.0,0.0
1763644808,esp32-01,25.82,78.02,102.0,552.0,0.0
1763644869,esp32-01,25.81,78.04,99.0,546.0,0.0
1763644926,esp32-01,25.81,78.13,94.0,538.0,0.0
1763644987,esp32-01,25.81,78.09,94.0,538.0,0.0
1763645047,esp32-01,25.81,78.03,95.0,540.0,0.0
1763645115,esp32-01,25.81,78.12,97.0,543.0,0.0
1763645169,esp32-01,25.8,78.18,96.0,541.0,0.0
1763645231,esp32-01,25.8,78.26,101.0,550.0,0.0
1763645286,esp32-01,25.8,78.41,108.0,561.0,0.0
1763645357,esp32-01,25.8,78.4,118.0,575.0,0.0
1763645406,esp32-01,25.79,78.41,122.0,582.0,0.0
1763645469,esp32-01,25.79,78.34,130.0,595.0,0.0
1763645528,esp32-01,25.79,78.34,134.0,602.0,0.0
1763645608,esp32-01,25.79,78.26,138.0,609.0,0.0
1763645653,esp32-01,25.79,78.28,140.0,612.0,0.0
1763645737,esp32-01,25.79,78.3,141.0,613.0,0.0
1763645767,esp32-01,25.79,78.26,141.0,613.0,0.0
1763645869,esp32-01,25.79,78.19,140.0,612.0,0.0
1763645886,esp32-01,25.79,78.2,136.0,607.0,0.0
1763646037,esp32-01,25.81,78.25,133.0,601.0,0.0
1763646067,esp32-01,25.81,78.29,133.0,602.0,0.0
1763646138,esp32-01,25.82,78.32,135.0,604.0,0.0
1763646187,esp32-01,25.82,78.22,133.0,602.0,0.0
1763646251,esp32-01,25.82,78.29,134.0,604.0,0.0
1763646315,esp32-01,25.82,78.3,136.0,607.0,0.0
1763646375,esp32-01,25.82,78.26,140.0,612.0,0.0
1763646429,esp32-01,25.82,78.36,140.0,612.0,0.0
1763646515,esp32-01,25.83,78.32,144.0,617.0,0.0
1763646547,esp32-01,25.83,78.38,145.0,619.0,0.0
1763646612,esp32-01,25.82,78.32,144.0,618.0,0.0
1763646669,esp32-01,25.82,78.39,142.0,615.0,0.0
1763646757,esp32-01,25.82,78.38,143.0,617.0,0.0
1763646789,esp32-01,25.82,78.29,143.0,617.0,0.0
1763646854,esp32-01,25.82,78.25,142.0,615.0,0.0
1763646907,esp32-01,25.82,78.27,141.0,613.0,0.0
1763646975,esp32-01,25.82,78.18,139.0,611.0,0.0
1763647027,esp32-01,25.82,78.14,140.0,612.0,0.0
1763647106,esp32-01,25.82,78.2,139.0,611.0,0.0
1763647150,esp32-01,25.82,78.3,141.0,614.0,0.0
1763647229,esp32-01,25.82,78.5,142.0,615.0,0.0
1763647267,esp32-01,25.82,78.65,146.0,620.0,0.0
1763647353,esp32-01,25.82,78.69,147.0,623.0,0.0
1763647387,esp32-01,25.81,78.79,150.0,627.0,0.0
1763647470,esp32-01,25.81,78.8,153.0,631.0,0.0
1763647511,esp32-01,25.81,78.71,157.0,636.0,0.0
1763647570,esp32-01,25.81,78.63,157.0,636.0,0.0
1763647627,esp32-01,25.8,78.59,159.0,639.0,0.0
1763647691,esp32-01,25.8,78.49,160.0,640.0,0.0
1763647826,esp32-01,25.8,78.47,158.0,637.0,0.0
1763647867,esp32-01,25.8,78.41,156.0,634.0,0.0
1763647932,esp32-01,25.8,78.3,151.0,628.0,0.0
1763647988,esp32-01,25.81,78.27,150.0,626.0,0.0
1763648051,esp32-01,25.81,78.26,146.0,621.0,0.0
1763648107,esp32-01,25.81,78.19,142.0,615.0,0.0
1763648223,esp32-01,25.81,78.28,138.0,609.0,0.0
1763648226,esp32-01,25.81,78.28,135.0,603.0,0.0
1763648307,esp32-01,25.81,78.24,130.0,597.0,0.0
1763648347,esp32-01,25.81,78.31,126.0,590.0,0.0
1763648416,esp32-01,25.81,78.36,123.0,586.0,0.0
1763648470,esp32-01,25.81,78.17,118.0,578.0,0.0
1763648527,esp32-01,25.8,78.22,114.0,571.0,0.0
1763648592,esp32-01,25.79,78.2,107.0,560.0,0.0
1763648674,esp32-01,25.79,78.25,101.0,550.0,0.0
1763648707,esp32-01,25.79,78.26,97.0,543.0,0.0
1763648771,esp32-01,25.78,78.31,94.0,539.0,0.0
1763648827,esp32-01,25.77,78.37,91.0,533.0,0.0
1763648887,esp32-01,25.77,78.35,87.0,527.0,0.0
1763648947,esp32-01,25.77,78.35,86.0,525.0,0.0
1763649012,esp32-01,25.76,78.28,84.0,521.0,0.0
1763649067,esp32-01,25.76,78.27,80.0,514.0,0.0
1763649127,esp32-01,25.75,78.21,80.0,514.0,0.0
1763649189,esp32-01,25.75,78.29,78.0,512.0,0.0
1763649258,esp32-01,25.74,78.35,79.0,512.0,0.0
1763649310,esp32-01,25.74,78.3,78.0,511.0,0.0
1763649367,esp32-01,25.73,78.37,78.0,511.0,0.0
1763649448,esp32-01,25.73,78.53,78.0,512.0,0.0
1763649488,esp32-01,25.73,78.55,77.0,509.0,0.0
1763649552,esp32-01,25.72,78.59,77.0,509.0,0.0
1763649611,esp32-01,25.72,78.55,77.0,510.0,0.0
1763649667,esp32-01,25.72,78.54,79.0,512.0,0.0
1763649727,esp32-01,25.72,78.62,78.0,511.0,0.0
1763649827,esp32-01,25.71,78.61,78.0,510.0,0.0
1763649846,esp32-01,25.7,78.63,78.0,511.0,0.0
1763649971,esp32-01,25.7,78.73,79.0,512.0,0.0
1763650029,esp32-01,25.69,78.75,79.0,513.0,0.0
1763650096,esp32-01,25.69,78.75,81.0,516.0,0.0
1763650147,esp32-01,25.69,78.67,81.0,517.0,0.0
1763650211,esp32-01,25.68,78.66,82.0,518.0,0.0
1763650267,esp32-01,25.67,78.74,85.0,523.0,0.0
1763650329,esp32-01,25.66,78.79,87.0,527.0,0.0
1763650387,esp32-01,25.66,78.68,89.0,531.0,0.0
1763650447,esp32-01,25.66,78.67,88.0,529.0,0.0
1763650507,esp32-01,25.66,78.56,90.0,532.0,0.0
1763650577,esp32-01,25.66,78.56,90.0,532.0,0.0
1763650630,esp32-01,25.65,78.65,90.0,533.0,0.0
1763650691,esp32-01,25.65,78.59,91.0,534.0,0.0
1763650748,esp32-01,25.64,78.69,92.0,535.0,0.0
1763650811,esp32-01,25.64,78.76,93.0,538.0,0.0
1763650867,esp32-01,25.64,78.73,93.0,538.0,0.0
1763650934,esp32-01,25.64,78.73,95.0,541.0,0.0
1763650990,esp32-01,25.64,78.7,95.0,541.0,0.0
1763651058,esp32-01,25.63,78.68,98.0,547.0,0.0
1763651107,esp32-01,25.63,78.63,100.0,549.0,0.0
1763651179,esp32-01,25.62,78.63,103.0,555.0,0.0
1763651230,esp32-01,25.62,78.74,106.0,559.0,0.0
1763651296,esp32-01,25.61,78.76,200.0,606.0,0.0
1763651347,esp32-01,25.61,78.87,293.0,653.0,0.0
1763651407,esp32-01,25.6,78.9,293.0,652.0,0.0
1763651470,esp32-01,25.6,78.88,294.0,655.0,0.0
1763651529,esp32-01,25.59,78.77,294.0,655.0,0.0
1763651596,esp32-01,25.59,78.63,295.0,656.0,0.0
1763651647,esp32-01,25.59,78.54,295.0,656.0,0.0
1763651727,esp32-01,25.59,78.46,382.0,700.0,0.0
1763651767,esp32-01,25.59,78.41,471.0,741.0,0.0
1763651854,esp32-01,25.59,78.39,470.0,740.0,0.0
1763651887,esp32-01,25.59,78.29,377.0,694.0,0.0
1763652004,esp32-01,25.59,78.37,372.0,693.0,0.0
1763652006,esp32-01,25.59,78.42,372.0,692.0,0.0
1763652074,esp32-01,25.6,78.43,370.0,689.0,0.0
1763652128,esp32-01,25.6,78.51,452.0,730.0,0.0
1763652226,esp32-01,25.6,78.46,452.0,729.0,0.0
1763652246,esp32-01,25.6,78.46,451.0,728.0,0.0
1763652386,esp32-01,25.59,78.38,274.0,640.0,0.0
1763652427,esp32-01,25.58,78.39,274.0,641.0,0.0
1763652490,esp32-01,25.58,78.38,275.0,643.0,0.0
1763652553,esp32-01,25.58,78.37,188.0,600.0,0.0
1763652607,esp32-01,25.58,78.48,189.0,601.0,0.0
1763652667,esp32-01,25.58,78.5,269.0,644.0,0.0
1763652730,esp32-01,25.57,78.35,183.0,599.0,0.0
1763652789,esp32-01,25.57,78.27,185.0,601.0,0.0
1763652853,esp32-01,25.57,78.27,182.0,597.0,0.0
1763652915,esp32-01,25.57,78.26,181.0,594.0,0.0
1763652967,esp32-01,25.56,78.12,180.0,592.0,0.0
1763653030,esp32-01,25.56,78.1,176.0,586.0,0.0
1763653092,esp32-01,25.56,78.08,172.0,579.0,0.0
1763653148,esp32-01,25.55,78.15,169.0,574.0,0.0
1763653207,esp32-01,25.54,78.23,166.0,569.0,0.0
1763653267,esp32-01,25.54,78.17,86.0,525.0,0.0
1763653336,esp32-01,25.54,78.18,87.0,526.0,0.0
1763653387,esp32-01,25.54,78.23,87.0,526.0,0.0
1763653471,esp32-01,25.54,78.16,88.0,528.0,0.0
1763653507,esp32-01,25.53,78.21,88.0,528.0,0.0
1763653567,esp32-01,25.53,78.17,85.0,524.0,0.0
1763653631,esp32-01,25.53,78.1,87.0,527.0,0.0
1763653698,esp32-01,25.53,77.99,88.0,529.0,0.0
1763653752,esp32-01,25.53,77.91,88.0,529.0,0.0
1763653810,esp32-01,25.52,77.87,88.0,528.0,0.0
1763653871,esp32-01,25.51,77.97,84.0,522.0,0.0
1763653927,esp32-01,25.51,77.86,81.0,516.0,0.0
1763653991,esp32-01,25.51,77.88,76.0,508.0,0.0
1763654051,esp32-01,25.5,77.74,75.0,505.0,0.0
1763654108,esp32-01,25.5,77.6,73.0,501.0,0.0
1763654172,esp32-01,25.51,77.67,74.0,504.0,0.0
1763654227,esp32-01,25.51,77.64,75.0,505.0,0.0
1763654287,esp32-01,25.51,77.69,74.0,503.0,0.0
1763654353,esp32-01,25.51,77.72,73.0,501.0,0.0
1763654412,esp32-01,25.51,77.54,70.0,496.0,0.0
1763654474,esp32-01,25.52,77.41,70.0,496.0,0.0
1763654527,esp32-01,25.52,77.24,68.0,491.0,0.0
1763654593,esp32-01,25.52,77.04,66.0,488.0,0.0
1763654652,esp32-01,25.52,76.86,63.0,481.0,0.0
1763654708,esp32-01,25.51,76.75,60.0,475.0,0.0
1763654767,esp32-01,25.5,76.66,53.0,462.0,0.0
1763654827,esp32-01,25.5,76.54,46.0,448.0,0.0
1763654888,esp32-01,25.49,76.35,42.0,439.0,0.0
1763654949,esp32-01,25.48,76.37,38.0,431.0,0.0
1763655009,esp32-01,25.48,76.39,37.0,429.0,0.0
1763655067,esp32-01,25.48,76.32,36.0,427.0,0.0
1763655131,esp32-01,25.48,76.36,34.0,424.0,0.0
1763655192,esp32-01,25.48,76.25,33.0,422.0,0.0
1763655256,esp32-01,25.48,76.33,33.0,422.0,0.0
1763655312,esp32-01,25.48,76.42,32.0,420.0,0.0
1763655367,esp32-01,25.47,76.52,31.0,418.0,0.0
1763655437,esp32-01,25.48,76.54,30.0,418.0,0.0
1763655492,esp32-01,25.48,76.39,29.0,417.0,0.0
1763655553,esp32-01,25.48,76.33,27.0,415.0,0.0
1763655607,esp32-01,25.47,76.19,26.0,413.0,0.0
1763655675,esp32-01,25.47,76.23,24.0,409.0,0.0
1763655727,esp32-01,25.47,76.26,23.0,406.0,0.0
1763655796,esp32-01,25.46,76.35,22.0,404.0,0.0
1763655847,esp32-01,25.45,76.22,22.0,403.0,0.0
1763655907,esp32-01,25.45,76.29,21.0,403.0,0.0
1763655976,esp32-01,25.45,76.25,19.0,403.0,0.0
1763656027,esp32-01,25.44,76.15,19.0,403.0,0.0
1763656087,esp32-01,25.44,76.18,18.0,403.0,0.0
1763656153,esp32-01,25.43,76.13,19.0,403.0,0.0
1763656233,esp32-01,25.43,76.27,17.0,402.0,0.0
1763656272,esp32-01,25.43,76.18,16.0,401.0,0.0
1763656346,esp32-01,25.43,76.46,15.0,401.0,0.0
1763656387,esp32-01,25.43,76.57,14.0,401.0,0.0
1763656451,esp32-01,25.43,76.48,13.0,400.0,0.0
1763656513,esp32-01,25.42,76.43,14.0,400.0,0.0
1763656567,esp32-01,25.43,76.47,16.0,401.0,0.0
1763656636,esp32-01,25.42,76.46,17.0,401.0,0.0
